317,170,20,16
317,170,20,16
319,170,20,16
320,171,20,16
321,172,20,16
322,172,20,16
326,173,20,16
326,173,20,16
326,173,20,16
327,173,20,16
331,174,20,16
331,174,20,16
332,174,20,16
335,175,20,16
335,175,20,16
341,177,21,17
341,177,21,17
341,177,21,17
341,176,21,17
341,177,21,17
348,176,22,18
348,176,22,18
348,176,22,18
348,177,21,17
349,177,21,17
348,177,21,17
352,176,21,17
353,177,21,17
352,177,21,17
352,176,21,17
358,177,21,17
359,177,21,17
358,177,21,17
359,177,21,17
359,176,21,17
358,177,21,17
360,177,21,17
360,177,21,17
361,177,21,17
363,178,21,17
364,177,21,17
363,176,22,18
366,177,21,17
366,177,21,17
368,177,21,17
367,177,21,17
367,177,21,17
367,177,21,17
367,176,21,17
367,176,21,17
367,176,21,17
365,175,21,17
366,176,21,17
363,175,21,17
363,176,21,17
364,175,21,17
362,175,21,17
358,174,21,17
358,173,21,17
358,174,21,17
358,173,21,17
357,174,21,17
358,173,21,17
356,174,21,17
357,173,21,17
355,173,21,17
353,173,21,17
353,173,21,17
352,172,21,17
351,172,21,17
351,173,21,17
349,171,21,17
349,172,21,17
347,172,21,17
346,172,21,17
346,171,21,17
345,171,21,17
344,171,21,17
343,170,21,17
342,170,21,17
340,170,21,17
340,171,21,17
338,170,21,17
339,170,21,17
339,171,21,17
338,171,21,17
339,170,21,17
339,171,21,17
339,170,21,17
337,170,21,17
338,171,21,17
337,170,21,17
337,171,21,17
338,171,21,17
337,170,21,17
338,171,21,17
337,171,21,17
338,171,21,17
338,171,21,17
338,171,21,17
338,171,21,17
338,171,21,17
337,171,21,17
337,172,21,17
336,172,21,17
337,171,21,17
337,172,21,17
337,171,21,17
335,172,21,17
336,172,21,17
336,172,21,17
334,171,22,18
334,171,22,18
334,171,22,18
334,172,22,18
335,172,21,17
334,172,21,17
334,172,21,17
334,172,21,17
334,172,21,17
332,172,22,18
332,173,22,18
332,172,22,18
331,172,23,19
331,173,23,19
331,173,23,19
330,173,23,19
330,173,23,19
329,173,23,19
329,173,23,19
330,174,22,18
329,174,23,19
329,174,23,19
329,174,24,19
328,173,24,19
329,174,24,19
329,175,24,19
328,175,24,19
329,175,24,19
329,175,24,19
329,175,24,19
329,175,24,19
329,175,24,19
329,176,23,19
330,176,22,18
330,176,23,19
330,176,23,19
330,176,23,19
330,176,23,19
329,176,23,19
330,176,23,19
329,176,23,19
329,176,23,19
329,175,23,19
329,176,23,19
329,176,23,19
330,176,23,19
329,176,23,19
328,176,23,19
328,176,23,19
329,176,23,19
