431,275,55,35
427,274,58,34
425,273,55,34
425,273,55,34
423,271,55,34
425,270,52,32
424,269,52,32
424,269,52,32
427,260,52,32
427,259,52,32
428,257,52,32
426,256,52,32
429,256,52,32
428,256,52,32
428,255,52,32
429,255,52,32
428,255,52,32
429,256,52,32
430,255,52,32
430,255,52,32
430,256,52,32
430,256,52,32
431,257,52,32
431,258,52,32
432,257,52,32
432,258,52,32
432,258,52,32
435,259,50,30
434,260,50,30
436,260,50,30
435,261,50,30
435,261,50,30
437,261,50,30
437,261,50,30
437,262,50,30
437,262,50,30
438,262,50,30
438,262,50,30
438,263,50,30
438,264,50,30
438,264,50,30
439,264,50,30
439,264,50,30
439,264,50,30
439,265,50,30
438,265,50,30
438,265,50,30
437,266,50,30
436,266,50,30
436,267,50,30
436,267,50,30
435,267,50,30
434,268,50,30
434,268,50,30
431,268,50,30
431,269,50,30
431,270,50,30
429,271,50,30
428,271,50,30
426,271,50,30
426,272,50,30
427,272,50,30
423,273,50,30
423,273,50,30
422,274,50,30
423,275,48,29
422,275,48,29
421,275,48,29
420,273,48,29
416,274,48,29
417,272,48,29
416,271,48,29
413,269,48,29
414,266,48,29
409,261,50,34
410,259,48,32
410,257,48,32
405,253,50,34
405,252,50,34
405,250,47,33
404,247,47,33
402,245,47,33
403,242,47,33
402,241,47,33
401,238,47,33
401,237,47,33
400,237,47,33
399,235,47,33
399,236,47,33
398,236,47,33
398,237,47,33
398,237,47,33
397,238,47,33
397,239,47,33
396,240,47,33
395,240,47,33
395,242,47,33
393,243,47,33
393,243,47,33
390,245,47,33
391,245,47,33
391,246,47,33
391,246,47,33
390,248,47,33
391,249,45,31
391,249,45,31
388,250,45,31
387,248,45,31
387,248,45,31
383,248,45,31
383,246,45,31
382,246,45,31
380,244,45,31
379,244,45,31
379,242,45,31
377,241,45,31
375,240,45,31
374,238,45,31
370,235,49,35
370,234,49,35
369,233,49,35
366,231,49,35
367,232,49,35
366,232,49,35
366,232,49,35
368,233,49,35
367,233,49,35
367,234,49,35
366,236,49,35
366,237,49,35
366,237,49,35
363,239,47,33
366,240,47,33
364,241,49,35
365,242,49,35
364,243,49,35
361,244,49,35
364,245,47,33
361,245,47,33
361,242,47,33
358,241,49,35
