192,86,41,20
192,86,41,20
192,86,41,20
192,86,41,20
192,86,41,20
192,86,41,20
193,86,41,20
192,86,41,20
192,85,43,21
191,86,43,21
192,86,43,21
191,86,43,21
191,86,43,21
190,86,43,21
190,85,43,21
190,86,43,21
191,86,41,20
190,86,41,20
190,86,41,20
190,86,41,20
188,86,41,20
188,86,41,20
188,86,41,20
188,86,41,20
188,87,41,20
187,87,41,20
187,87,41,20
186,87,41,20
186,87,41,20
186,87,41,20
186,87,41,20
187,87,41,20
187,87,41,20
188,87,41,20
187,87,41,20
187,86,41,20
187,86,41,20
187,86,41,20
186,86,41,20
187,86,41,20
186,86,41,20
186,86,41,20
185,86,41,20
186,86,41,20
185,86,41,20
185,85,41,20
185,86,41,20
185,86,41,20
184,86,41,20
184,86,41,20
183,86,41,20
183,87,41,20
182,87,41,20
181,87,41,20
181,87,41,20
181,88,41,20
181,88,41,20
181,88,41,20
180,88,41,20
180,88,41,20
180,88,41,20
179,88,41,20
179,88,41,20
178,88,41,20
178,88,41,20
178,89,41,20
177,88,43,21
176,89,43,21
176,89,43,21
176,89,43,21
176,89,43,21
177,89,43,21
176,89,43,21
177,89,43,21
177,89,43,21
177,89,43,21
176,89,43,21
177,89,43,21
177,89,43,21
177,89,43,21
178,89,43,21
178,91,43,21
179,91,41,20
179,92,41,20
178,93,41,20
178,94,41,20
178,94,41,20
179,94,41,20
178,94,41,20
179,94,41,20
179,94,41,20
179,94,41,20
179,93,41,20
181,94,39,19
180,94,39,19
181,93,41,20
180,93,41,20
180,94,41,20
181,94,41,20
181,94,41,20
181,94,41,20
181,94,41,20
180,94,41,20
181,94,41,20
181,93,41,20
181,92,41,20
181,92,41,20
181,92,41,20
181,91,41,20
179,90,43,21
179,90,43,21
180,89,43,21
179,90,43,21
179,89,43,21
180,90,43,21
180,89,43,21
181,90,41,20
181,89,41,20
181,89,41,20
181,89,41,20
181,89,41,20
180,89,41,20
180,89,41,20
180,89,41,20
179,89,41,20
180,89,41,20
179,89,41,20
179,90,41,20
179,90,41,20
178,91,41,20
179,92,41,20
178,92,41,20
178,92,41,20
178,92,41,20
178,92,41,20
178,92,41,20
178,92,41,20
177,91,41,20
179,91,39,19
179,91,39,19
179,91,39,19
179,91,39,19
179,90,39,19
179,90,41,20
179,90,41,20
178,90,41,20
178,89,41,20
178,88,41,20
179,88,41,20
177,87,43,21
177,88,43,21
177,88,43,21
177,88,43,21
177,88,43,21
176,88,43,21
177,89,43,21
176,88,43,21
176,88,43,21
176,88,43,21
177,88,41,20
178,88,41,20
177,88,41,20
177,88,41,20
177,88,41,20
177,88,41,20
177,87,41,20
176,87,41,20
177,87,41,20
177,87,41,20
176,87,43,21
177,87,43,21
178,86,43,21
178,87,43,21
178,87,43,21
177,86,45,22
178,86,45,22
178,86,45,22
179,86,43,21
180,86,43,21
180,86,43,21
180,86,43,21
180,85,43,21
180,86,43,21
181,85,43,21
181,85,43,21
181,85,43,21
182,85,43,21
182,85,43,21
183,86,43,21
183,85,43,21
182,86,43,21
183,85,43,21
183,86,43,21
182,85,43,21
183,85,43,21
183,85,43,21
183,85,43,21
183,85,43,21
183,84,43,21
184,85,43,21
183,85,43,21
184,84,43,21
183,84,43,21
183,84,43,21
183,84,43,21
183,84,43,21
182,85,43,21
182,84,43,21
182,85,43,21
182,85,43,21
181,85,43,21
182,85,43,21
182,84,43,21
182,84,43,21
181,84,43,21
181,84,43,21
180,84,43,21
180,84,43,21
179,83,43,21
180,83,43,21
180,83,43,21
181,83,43,21
181,83,43,21
180,82,45,22
180,82,45,22
180,82,45,22
180,82,45,22
180,81,45,22
180,81,45,22
181,81,45,22
180,82,45,22
179,81,47,23
179,81,47,23
180,82,47,23
180,82,47,23
181,82,47,23
181,82,47,23
182,81,47,23
183,81,47,23
183,81,47,23
184,80,47,23
184,80,47,23
184,80,47,23
185,80,47,23
185,79,47,23
185,80,47,23
186,80,47,23
186,81,47,23
185,81,47,23
184,82,47,23
184,82,47,23
183,82,47,23
182,81,47,23
182,82,47,23
182,82,47,23
182,81,47,23
182,81,47,23
183,82,47,23
185,82,47,23
186,82,47,23
187,81,50,24
186,81,52,26
186,80,52,26
187,80,52,26
188,80,52,26
189,79,52,26
194,79,50,24
194,78,50,24
194,77,52,26
195,76,52,26
200,77,50,24
200,76,50,24
201,76,50,24
201,75,50,24
202,75,50,24
203,75,50,24
202,75,50,24
202,76,50,24
202,77,50,24
202,77,50,24
202,77,50,24
202,78,50,24
202,78,50,24
200,77,52,26
200,77,52,26
200,77,52,26
200,77,52,26
199,76,52,26
199,76,52,26
198,75,52,26
199,75,52,26
199,75,52,26
198,75,52,26
198,75,52,26
197,76,52,26
196,76,52,26
196,76,52,26
195,76,52,26
195,76,52,26
194,77,52,26
194,76,52,26
194,76,52,26
194,76,52,26
194,76,52,26
193,76,52,26
194,75,52,26
194,74,52,26
194,74,52,26
194,74,52,26
194,74,52,26
195,75,52,26
195,75,52,26
194,74,52,26
195,74,52,26
195,74,52,26
195,74,52,26
194,73,55,27
195,73,55,27
194,72,55,27
194,72,55,27
194,72,55,27
195,71,55,27
196,72,55,27
196,72,55,27
197,72,55,27
196,73,55,27
195,73,58,28
195,73,58,28
194,74,58,28
193,74,58,28
193,74,58,28
193,74,58,28
193,73,58,28
192,73,58,28
192,73,58,28
193,73,58,28
193,73,58,28
193,74,58,28
193,74,58,28
193,74,58,28
193,74,58,28
193,74,58,28
193,75,58,28
193,75,58,28
193,75,58,28
192,75,58,28
192,76,58,28
192,76,58,28
190,75,58,28
190,75,58,28
190,75,58,28
189,75,58,28
188,74,58,28
187,74,58,28
187,74,58,28
187,74,58,28
186,74,58,28
186,74,58,28
186,74,58,28
185,74,58,28
185,74,58,28
184,74,58,28
183,74,58,28
183,75,58,28
181,75,61,30
181,75,61,30
181,75,61,30
180,76,61,30
180,76,61,30
180,77,61,30
179,77,61,30
179,78,61,30
179,79,61,30
179,79,61,30
179,80,61,30
179,80,61,30
179,81,61,30
179,80,61,30
178,80,61,30
178,81,61,30
177,81,61,30
176,81,61,30
176,82,61,30
176,83,61,30
176,84,61,30
175,84,61,30
175,84,61,30
174,84,61,30
174,84,61,30
174,84,61,30
174,84,61,30
175,84,61,30
175,84,61,30
175,84,61,30
175,85,61,30
176,85,61,30
177,85,61,30
176,85,64,31
177,85,64,31
175,85,67,33
176,85,67,33
177,85,67,33
178,85,67,33
179,84,67,33
179,83,67,33
180,82,67,33
180,81,67,33
180,80,67,33
180,80,67,33
179,80,67,33
178,80,67,33
177,80,70,34
177,80,70,34
176,80,70,34
177,80,70,34
177,80,70,34
177,80,70,34
177,80,70,34
177,79,70,34
178,79,70,34
178,78,70,34
178,77,70,34
178,77,70,34
178,77,70,34
178,77,70,34
179,78,70,34
179,79,70,34
179,80,70,34
179,80,70,34
179,81,70,34
179,81,70,34
178,82,70,34
177,82,70,34
177,82,70,34
177,82,70,34
176,82,70,34
175,82,70,34
174,82,70,34
174,81,70,34
173,81,70,34
172,81,70,34
171,81,70,34
170,81,70,34
170,81,70,34
169,81,70,34
169,81,70,34
169,80,70,34
169,79,70,34
169,79,70,34
170,79,70,34
169,78,74,36
170,78,74,36
170,78,74,36
171,79,74,36
169,78,77,38
170,79,77,38
171,79,77,38
171,79,77,38
171,80,77,38
172,80,77,38
172,80,77,38
171,80,77,38
172,79,77,38
172,79,77,38
172,79,77,38
172,79,77,38
172,79,77,38
172,79,77,38
171,79,77,38
170,78,77,38
170,78,77,38
169,77,77,38
169,76,77,38
169,76,77,38
169,76,77,38
169,76,77,38
168,76,77,38
167,76,77,38
167,76,77,38
166,76,77,38
166,76,77,38
165,76,77,38
164,76,77,38
163,76,77,38
163,76,77,38
162,76,77,38
162,76,77,38
161,76,77,38
161,76,77,38
162,75,77,38
161,74,77,38
162,74,77,38
162,73,77,38
163,73,77,38
164,72,77,38
165,72,77,38
167,72,77,38
167,72,77,38
168,72,77,38
168,71,77,38
168,71,77,38
167,71,77,38
166,71,77,38
165,71,77,38
163,71,77,38
162,71,77,38
162,72,77,38
160,72,77,38
159,72,77,38
158,72,77,38
158,71,77,38
157,71,77,38
157,71,77,38
158,70,77,38
158,70,77,38
159,71,77,38
159,70,77,38
159,70,77,38
159,70,77,38
159,70,77,38
158,71,77,38
158,71,77,38
159,71,77,38
159,71,77,38
159,71,77,38
160,71,77,38
161,71,77,38
161,70,77,38
162,69,77,38
162,69,77,38
162,68,77,38
162,68,77,38
161,67,77,38
161,67,77,38
160,67,77,38
160,66,77,38
161,66,77,38
163,65,77,38
163,65,77,38
164,65,77,38
164,64,77,38
164,63,77,38
164,62,77,38
165,62,77,38
165,61,77,38
165,61,77,38
165,61,77,38
165,62,77,38
166,62,77,38
166,62,77,38
167,62,77,38
168,61,77,38
169,61,77,38
170,61,77,38
170,61,77,38
172,61,77,38
173,61,77,38
173,61,77,38
172,62,77,38
173,63,77,38
173,63,77,38
173,64,77,38
173,65,77,38
174,67,77,38
174,67,77,38
173,66,77,38
173,66,77,38
172,66,77,38
171,66,77,38
171,65,77,38
171,65,77,38
172,66,74,36
171,66,74,36
172,66,74,36
172,66,74,36
172,67,74,36
172,68,74,36
172,69,74,36
172,69,74,36
171,69,74,36
170,69,74,36
169,69,74,36
168,68,74,36
168,68,74,36
167,68,74,36
166,68,74,36
164,69,74,36
162,70,74,36
160,70,74,36
158,70,74,36
157,69,74,36
156,69,74,36
156,69,74,36
157,69,74,36
157,69,74,36
158,70,74,36
158,69,74,36
158,68,74,36
158,67,74,36
158,67,74,36
158,67,74,36
159,67,74,36
159,67,74,36
159,67,74,36
159,67,74,36
159,68,74,36
160,68,74,36
161,68,74,36
161,68,74,36
162,69,74,36
163,69,74,36
163,68,74,36
163,68,74,36
162,67,74,36
164,67,70,34
164,66,70,34
164,66,70,34
164,67,70,34
164,68,70,34
163,69,70,34
163,69,70,34
163,69,70,34
163,70,70,34
162,70,70,34
161,71,70,34
161,71,70,34
160,71,70,34
159,72,70,34
158,72,70,34
158,72,70,34
157,72,70,34
156,73,70,34
156,73,70,34
156,74,70,34
155,75,70,34
155,76,70,34
154,77,70,34
155,79,67,33
154,79,67,33
154,80,67,33
156,81,64,31
156,82,64,31
156,83,64,31
156,83,64,31
156,85,64,31
155,86,64,31
154,86,64,31
154,88,64,31
154,88,64,31
153,89,64,31
153,92,64,31
154,93,61,30
153,94,61,30
152,96,61,30
151,97,61,30
150,97,61,30
151,99,58,28
151,100,58,28
151,100,58,28
151,101,58,28
151,102,58,28
151,102,58,28
152,102,58,28
153,103,58,28
153,103,58,28
153,105,58,28
153,105,58,28
154,107,55,27
154,108,55,27
154,109,52,26
155,110,52,26
155,111,52,26
154,113,52,26
154,113,52,26
153,114,52,26
153,115,52,26
152,115,52,26
151,115,52,26
151,115,52,26
151,115,52,26
152,116,52,26
152,117,52,26
152,118,52,26
152,118,52,26
151,119,52,26
151,119,52,26
151,119,52,26
151,120,52,26
151,121,52,26
151,121,52,26
152,122,52,26
152,122,52,26
153,123,52,26
153,123,52,26
153,122,52,26
154,122,52,26
156,123,50,24
157,123,50,24
158,123,50,24
159,124,47,23
159,124,47,23
159,125,47,23
159,125,47,23
159,127,47,23
160,128,47,23
160,128,47,23
161,132,45,22
161,132,45,22
162,133,43,21
162,133,43,21
162,133,43,21
162,133,43,21
162,134,41,20
162,134,41,20
162,134,41,20
162,134,41,20
162,134,41,20
161,134,41,20
162,135,41,20
161,135,41,20
161,135,41,20
161,135,41,20
162,135,41,20
161,135,41,20
164,133,38,24
164,133,38,24
164,133,38,24
165,133,38,24
166,134,36,23
167,134,36,23
167,134,36,23
167,134,36,23
168,134,36,23
169,135,36,23
169,134,36,23
170,135,34,22
170,135,34,22
170,135,34,22
171,135,34,22
171,135,34,22
173,135,34,22
173,135,34,22
174,136,34,22
174,136,34,22
176,136,34,22
177,135,34,22
177,135,34,22
178,135,34,22
178,135,34,22
179,135,34,22
180,135,34,22
180,136,34,22
181,136,34,22
181,136,34,22
181,136,34,22
182,136,34,22
183,136,33,21
184,137,33,21
185,137,33,21
185,137,33,21
186,136,33,21
186,136,33,21
187,135,33,21
188,134,33,21
189,134,33,21
189,134,33,21
190,134,33,21
190,133,33,21
191,133,31,20
192,133,31,20
193,133,31,20
195,133,30,19
196,133,30,19
197,134,30,19
197,133,30,19
197,134,30,19
198,134,30,19
198,134,30,19
198,134,30,19
199,134,30,19
200,134,30,19
200,135,30,19
201,136,30,19
202,137,30,19
202,136,30,19
203,137,30,19
202,138,30,19
202,138,30,19
202,139,30,19
203,138,30,19
202,140,30,19
202,140,30,19
202,140,30,19
203,141,30,19
203,142,30,19
204,142,30,19
205,142,30,19
206,142,30,19
207,142,30,19
208,142,30,19
209,143,30,19
210,142,30,19
211,142,30,19
212,142,30,19
213,143,30,19
212,144,30,19
213,144,30,19
214,144,30,19
214,145,30,19
214,146,30,19
215,147,30,19
215,147,30,19
216,148,30,19
216,149,30,19
217,149,28,18
217,149,28,18
217,149,28,18
217,149,28,18
217,149,28,18
217,149,28,18
218,148,28,18
219,148,28,18
219,148,28,18
219,147,28,18
219,147,28,18
219,146,30,19
219,146,30,19
220,146,30,19
220,145,31,20
220,145,31,20
221,145,31,20
221,144,31,20
221,144,31,20
222,144,31,20
221,145,31,20
223,144,31,20
223,142,30,19
224,143,30,19
224,143,30,19
225,142,30,19
226,142,30,19
227,143,30,19
228,143,30,19
229,142,30,19
230,141,30,19
231,140,30,19
231,140,30,19
231,141,30,19
233,141,30,19
233,140,30,19
233,140,30,19
234,140,30,19
235,140,30,19
237,139,30,19
238,138,30,19
238,139,30,19
240,138,30,19
240,138,30,19
240,137,31,20
241,137,31,20
242,137,31,20
243,137,31,20
243,137,31,20
244,135,31,20
245,135,31,20
244,134,31,20
243,134,31,20
244,134,30,19
245,134,30,19
247,134,30,19
246,133,31,20
246,133,31,20
246,132,31,20
246,132,31,20
246,132,31,20
246,132,31,20
247,132,31,20
247,132,31,20
248,132,31,20
248,132,31,20
248,132,31,20
248,132,31,20
248,132,31,20
248,132,31,20
248,132,31,20
247,132,31,20
247,132,31,20
247,132,31,20
246,132,31,20
246,132,31,20
247,132,30,19
247,132,30,19
246,132,30,19
246,132,30,19
246,132,30,19
246,132,30,19
245,133,30,19
245,133,30,19
245,132,30,19
245,132,30,19
245,133,30,19
245,132,30,19
245,133,30,19
244,133,30,19
244,132,30,19
244,133,30,19
243,132,30,19
243,132,30,19
242,131,30,19
242,131,30,19
242,130,30,19
242,130,30,19
241,129,30,19
240,129,30,19
240,128,30,19
240,129,28,18
241,129,28,18
241,129,28,18
241,129,28,18
241,129,28,18
240,129,28,18
240,129,28,18
240,129,28,18
240,129,28,18
240,129,28,18
240,129,28,18
239,130,28,18
238,130,28,18
238,130,28,18
237,130,28,18
237,131,28,18
236,131,28,18
235,132,28,18
235,132,28,18
234,132,28,18
234,133,28,18
234,133,28,18
233,133,28,18
233,133,28,18
233,133,28,18
233,133,28,18
233,133,28,18
232,133,28,18
232,133,28,18
231,133,27,17
230,132,27,17
230,133,27,17
230,133,27,17
230,132,27,17
229,132,27,17
229,132,27,17
229,132,27,17
229,132,27,17
230,131,27,17
229,132,27,17
229,132,27,17
229,132,27,17
229,131,27,17
229,132,27,17
229,131,27,17
229,131,27,17
229,132,27,17
230,131,27,17
229,131,27,17
230,131,27,17
230,132,27,17
231,132,27,17
231,132,27,17
231,132,27,17
230,132,27,17
231,133,27,17
231,133,27,17
232,133,27,17
231,134,27,17
231,135,27,17
232,135,27,17
232,136,27,17
232,136,27,17
233,137,27,17
232,138,27,17
232,139,27,17
233,140,27,17
232,140,27,17
232,141,27,17
232,141,27,17
232,141,27,17
232,141,27,17
232,141,27,17
232,141,27,17
232,142,27,17
232,141,27,17
231,141,27,17
232,142,27,17
232,142,27,17
232,142,27,17
233,141,27,17
233,142,27,17
233,142,27,17
232,142,27,17
232,142,27,17
