368,311,40,32
368,311,40,32
368,311,39,33
368,311,39,33
368,312,39,33
366,312,41,35
365,312,41,35
364,313,41,35
363,313,41,35
361,313,41,35
361,313,41,35
362,313,41,35
360,313,41,35
359,313,41,35
358,312,41,35
357,312,41,35
355,312,39,33
355,313,39,33
353,312,39,33
352,311,39,33
351,310,39,33
349,311,39,33
348,311,39,33
348,309,39,33
345,309,39,33
345,308,39,33
345,307,39,33
342,306,39,33
341,306,39,33
340,305,39,33
340,304,39,33
337,303,39,33
338,302,39,33
339,302,39,33
338,302,39,33
341,300,39,33
341,299,39,33
342,299,39,33
343,298,39,33
347,297,39,33
346,296,39,33
348,294,39,33
348,294,39,33
349,294,39,33
349,292,39,33
350,291,39,33
350,291,39,33
352,290,39,33
353,290,39,33
355,289,39,33
356,288,37,33
356,287,37,33
358,287,37,33
358,285,37,33
361,285,37,33
361,284,37,33
363,283,37,33
362,282,37,33
363,282,37,33
364,281,37,33
364,281,37,33
364,281,37,33
367,280,37,33
365,281,37,33
369,281,37,33
368,280,37,33
369,280,37,33
369,281,37,33
371,280,37,33
371,280,37,33
369,280,37,33
371,280,37,33
370,280,37,33
370,280,37,33
372,280,37,33
371,281,37,33
371,280,37,33
372,281,37,33
372,280,37,33
373,280,37,33
372,280,37,33
374,280,37,33
371,280,37,33
375,281,35,31
374,282,35,31
373,281,35,31
372,282,35,31
372,281,35,31
373,282,35,31
373,282,35,31
373,281,35,31
373,282,35,31
373,282,35,31
373,281,35,31
373,282,35,31
373,281,35,31
373,282,35,31
372,282,35,31
373,282,35,31
372,282,35,31
372,282,35,31
372,283,35,31
371,283,35,31
372,283,35,31
372,282,35,31
373,282,35,31
373,283,35,31
373,283,35,31
373,283,35,31
374,283,35,31
373,283,35,31
375,283,35,31
374,283,35,31
374,283,35,31
374,283,35,31
376,284,35,31
376,283,35,31
376,283,35,31
375,283,35,31
376,283,35,31
377,284,35,31
377,284,35,31
377,284,35,31
378,284,35,31
378,284,35,31
378,284,35,31
380,284,35,31
378,285,35,31
381,285,35,31
381,285,33,31
379,285,35,31
379,285,35,31
380,286,35,31
381,285,35,31
381,287,35,31
381,287,35,31
381,286,35,31
383,286,35,31
383,287,35,31
383,287,35,31
383,287,35,31
384,288,35,31
383,288,35,31
384,288,35,31
384,288,35,31
384,288,35,31
383,288,35,31
384,289,35,31
381,289,35,31
380,289,35,31
380,289,35,31
379,289,35,31
378,289,35,31
378,290,35,31
375,290,35,31
374,291,35,31
373,290,35,31
371,290,35,31
368,292,33,28
365,291,35,31
366,291,35,31
363,292,35,31
363,292,35,31
361,293,35,31
361,292,35,31
358,293,35,31
358,293,35,31
357,293,35,31
355,294,35,31
354,294,35,31
350,295,35,31
351,295,35,31
349,296,35,31
349,295,35,31
349,296,35,31
348,296,35,31
347,297,35,31
346,297,35,31
346,297,35,31
346,298,35,31
346,298,35,31
345,298,35,31
346,300,35,31
346,300,35,31
346,300,35,31
345,300,35,31
347,300,35,31
346,301,35,31
346,301,35,31
347,302,35,31
347,301,35,31
349,301,35,31
347,302,35,31
349,302,35,31
350,302,35,31
349,302,35,31
350,303,35,31
350,303,35,31
350,304,35,31
351,303,35,31
351,304,35,31
351,305,35,31
351,305,35,31
352,305,35,31
352,305,35,31
353,304,35,31
352,303,35,31
352,302,35,31
351,300,35,31
350,298,35,31
350,297,35,31
350,296,35,31
350,294,35,31
349,291,35,31
349,291,35,31
349,290,35,31
348,288,35,31
348,288,35,28
348,285,35,31
348,282,35,31
347,281,35,31
347,281,31,28
349,279,31,28
347,278,31,28
347,276,31,28
347,275,31,28
345,273,30,27
346,271,30,27
344,270,31,28
344,267,31,28
343,266,31,28
343,265,31,28
342,264,31,28
341,263,31,28
342,262,30,27
339,262,30,27
339,262,30,27
340,260,30,27
337,260,30,27
337,258,31,28
337,258,31,28
335,257,31,28
335,257,31,28
335,257,31,28
335,256,31,28
332,256,31,28
332,256,31,28
334,257,30,27
332,257,30,27
332,257,30,27
332,256,30,27
331,258,30,27
331,258,30,27
330,258,30,27
330,259,30,27
329,259,30,27
328,259,30,27
329,259,30,27
327,260,30,27
327,260,30,27
328,260,28,27
326,260,30,27
326,262,30,27
325,262,30,27
326,265,28,25
326,265,28,25
325,264,30,27
325,265,30,27
323,266,30,27
324,265,30,27
323,268,30,27
